ano,valor,pais,codigo_pais,indicador,categoria
2024,,Brazil,BR,NY.GDP.PCAP.CD,Economy & Growth
2023,10294.866680778,Brazil,BR,NY.GDP.PCAP.CD,Economy & Growth
2022,9281.33334441234,Brazil,BR,NY.GDP.PCAP.CD,Economy & Growth
2021,7972.53665048385,Brazil,BR,NY.GDP.PCAP.CD,Economy & Growth
2020,7074.19378281866,Brazil,BR,NY.GDP.PCAP.CD,Economy & Growth
2019,9029.83326742175,Brazil,BR,NY.GDP.PCAP.CD,Economy & Growth
2018,9300.66164936497,Brazil,BR,NY.GDP.PCAP.CD,Economy & Growth
2017,10080.5092817775,Brazil,BR,NY.GDP.PCAP.CD,Economy & Growth
2016,8836.28652636996,Brazil,BR,NY.GDP.PCAP.CD,Economy & Growth
2015,8936.19661756825,Brazil,BR,NY.GDP.PCAP.CD,Economy & Growth
2014,12274.9939689363,Brazil,BR,NY.GDP.PCAP.CD,Economy & Growth
2013,12458.891214816,Brazil,BR,NY.GDP.PCAP.CD,Economy & Growth
2012,12521.7213530369,Brazil,BR,NY.GDP.PCAP.CD,Economy & Growth
2011,13396.6243566047,Brazil,BR,NY.GDP.PCAP.CD,Economy & Growth
2010,11403.2821284616,Brazil,BR,NY.GDP.PCAP.CD,Economy & Growth
2009,8678.65922498836,Brazil,BR,NY.GDP.PCAP.CD,Economy & Growth
2008,8908.33176567294,Brazil,BR,NY.GDP.PCAP.CD,Economy & Growth
2007,7409.69130727951,Brazil,BR,NY.GDP.PCAP.CD,Economy & Growth
2006,5934.1447107274,Brazil,BR,NY.GDP.PCAP.CD,Economy & Growth
2005,4827.78173052472,Brazil,BR,NY.GDP.PCAP.CD,Economy & Growth
2004,3663.823188064,Brazil,BR,NY.GDP.PCAP.CD,Economy & Growth
2003,3090.6070097455,Brazil,BR,NY.GDP.PCAP.CD,Economy & Growth
2002,2855.94018885769,Brazil,BR,NY.GDP.PCAP.CD,Economy & Growth
2001,3176.28935747524,Brazil,BR,NY.GDP.PCAP.CD,Economy & Growth
2000,3766.54811466032,Brazil,BR,NY.GDP.PCAP.CD,Economy & Growth
