ano,valor,pais,codigo_pais,indicador,categoria
2024,,Aruba,AW,NY.GDP.PCAP.CD,Economy & Growth
2023,33984.7906198041,Aruba,AW,NY.GDP.PCAP.CD,Economy & Growth
2022,30559.5335346581,Aruba,AW,NY.GDP.PCAP.CD,Economy & Growth
2021,27200.0610793969,Aruba,AW,NY.GDP.PCAP.CD,Economy & Growth
2020,22855.9323200761,Aruba,AW,NY.GDP.PCAP.CD,Economy & Growth
2019,31096.2050738676,Aruba,AW,NY.GDP.PCAP.CD,Economy & Growth
2018,30082.1276448186,Aruba,AW,NY.GDP.PCAP.CD,Economy & Growth
2017,28440.051963759,Aruba,AW,NY.GDP.PCAP.CD,Economy & Growth
2016,27441.5296617282,Aruba,AW,NY.GDP.PCAP.CD,Economy & Growth
2015,27458.2253310273,Aruba,AW,NY.GDP.PCAP.CD,Economy & Growth
2014,26129.8390617693,Aruba,AW,NY.GDP.PCAP.CD,Economy & Growth
2013,25813.5767274227,Aruba,AW,NY.GDP.PCAP.CD,Economy & Growth
2012,25119.6655449838,Aruba,AW,NY.GDP.PCAP.CD,Economy & Growth
2011,25712.3843015186,Aruba,AW,NY.GDP.PCAP.CD,Economy & Growth
2010,24093.1401510626,Aruba,AW,NY.GDP.PCAP.CD,Economy & Growth
2009,25134.7712303589,Aruba,AW,NY.GDP.PCAP.CD,Economy & Growth
2008,28171.9094008501,Aruba,AW,NY.GDP.PCAP.CD,Economy & Growth
2007,26736.3089444046,Aruba,AW,NY.GDP.PCAP.CD,Economy & Growth
2006,24845.65848362,Aruba,AW,NY.GDP.PCAP.CD,Economy & Growth
2005,24171.8371325422,Aruba,AW,NY.GDP.PCAP.CD,Economy & Growth
2004,23700.6319899197,Aruba,AW,NY.GDP.PCAP.CD,Economy & Growth
2003,21949.4859960868,Aruba,AW,NY.GDP.PCAP.CD,Economy & Growth
2002,21307.2482505267,Aruba,AW,NY.GDP.PCAP.CD,Economy & Growth
2001,20740.1325828172,Aruba,AW,NY.GDP.PCAP.CD,Economy & Growth
2000,20681.0230269625,Aruba,AW,NY.GDP.PCAP.CD,Economy & Growth
