ano,valor,pais,codigo_pais,indicador,categoria
2024,,Central African Republic,CF,SP.POP.TOTL,"Climate Change, Health "
2023,5152421.0,Central African Republic,CF,SP.POP.TOTL,"Climate Change, Health "
2022,5098039.0,Central African Republic,CF,SP.POP.TOTL,"Climate Change, Health "
2021,5112100.0,Central African Republic,CF,SP.POP.TOTL,"Climate Change, Health "
2020,5026628.0,Central African Republic,CF,SP.POP.TOTL,"Climate Change, Health "
2019,4944703.0,Central African Republic,CF,SP.POP.TOTL,"Climate Change, Health "
2018,4878657.0,Central African Republic,CF,SP.POP.TOTL,"Climate Change, Health "
2017,4793511.0,Central African Republic,CF,SP.POP.TOTL,"Climate Change, Health "
2016,4713663.0,Central African Republic,CF,SP.POP.TOTL,"Climate Change, Health "
2015,4629320.0,Central African Republic,CF,SP.POP.TOTL,"Climate Change, Health "
2014,4623182.0,Central African Republic,CF,SP.POP.TOTL,"Climate Change, Health "
2013,4642419.0,Central African Republic,CF,SP.POP.TOTL,"Climate Change, Health "
2012,4610848.0,Central African Republic,CF,SP.POP.TOTL,"Climate Change, Health "
2011,4565021.0,Central African Republic,CF,SP.POP.TOTL,"Climate Change, Health "
2010,4492995.0,Central African Republic,CF,SP.POP.TOTL,"Climate Change, Health "
2009,4529047.0,Central African Republic,CF,SP.POP.TOTL,"Climate Change, Health "
2008,4558984.0,Central African Republic,CF,SP.POP.TOTL,"Climate Change, Health "
2007,4462770.0,Central African Republic,CF,SP.POP.TOTL,"Climate Change, Health "
2006,4377579.0,Central African Republic,CF,SP.POP.TOTL,"Climate Change, Health "
2005,4288810.0,Central African Republic,CF,SP.POP.TOTL,"Climate Change, Health "
2004,4192826.0,Central African Republic,CF,SP.POP.TOTL,"Climate Change, Health "
2003,4103086.0,Central African Republic,CF,SP.POP.TOTL,"Climate Change, Health "
2002,4006077.0,Central African Republic,CF,SP.POP.TOTL,"Climate Change, Health "
2001,3919487.0,Central African Republic,CF,SP.POP.TOTL,"Climate Change, Health "
2000,3833416.0,Central African Republic,CF,SP.POP.TOTL,"Climate Change, Health "
